,name,age,height,position,foot,date,mv
23915,gabriele-pisanello,19.0,175,Forward - Centre-Forward,right,2021-06-30,-
23916,gabriele-pisanello,18.0,175,Forward - Centre-Forward,right,2020-09-01,-
23917,gabriele-pisanello,17.0,175,Forward - Centre-Forward,right,2019-07-01,-
23918,gabriele-romano,18.0,175,Midfielder - Central Midfield,right,2020-09-28,-
23919,gabriele-romano,17.0,175,Midfielder - Central Midfield,right,2019-08-28,-
23920,giacomo-delia,18.0,175,Midfielder,right,2020-08-03,-
23921,giacomo-delia,17.0,175,Midfielder,right,2019-08-30,-
23922,giacomo-delia,17.0,175,Midfielder,right,2019-06-30,-
23923,giacomo-delia,16.0,175,Midfielder,right,2018-08-08,-
23924,giammarco-caon,18.0,175,Forward - Left Winger,right,2020-01-16,-
23925,giammarco-caon,17.0,175,Forward - Left Winger,right,2019-09-02,-
23926,giammarco-caon,16.0,175,Forward - Left Winger,right,2018-07-01,-
23927,giammarco-caon,16.0,175,Forward - Left Winger,right,2018-06-01,-
23928,giammarco-caon,15.0,175,Forward - Left Winger,right,2017-07-01,-
23929,gianluca-lapadula,30.0,178,Forward - Centre-Forward,left,2020-09-02,£4.50m
23930,gianluca-lapadula,30.0,178,Forward - Centre-Forward,left,2020-08-31,£4.50m
23931,gianluca-lapadula,29.0,178,Forward - Centre-Forward,left,2019-07-12,£4.50m
23932,gianluca-lapadula,28.0,178,Forward - Centre-Forward,left,2018-08-17,£6.30m
23933,gianluca-lapadula,28.0,178,Forward - Centre-Forward,left,2018-08-16,£6.30m
23934,gianluca-lapadula,27.0,178,Forward - Centre-Forward,left,2017-07-18,£7.20m
23935,gianluca-lapadula,26.0,178,Forward - Centre-Forward,left,2016-07-01,£5.85m
23936,gianluca-lapadula,25.0,178,Forward - Centre-Forward,left,2015-07-09,£585Th.
23937,gianluca-lapadula,25.0,178,Forward - Centre-Forward,left,2015-06-30,£585Th.
23938,gianluca-lapadula,24.0,178,Forward - Centre-Forward,left,2014-07-18,£293Th.
23939,gianluca-lapadula,24.0,178,Forward - Centre-Forward,left,2014-06-30,£360Th.
23940,gianluca-lapadula,23.0,178,Forward - Centre-Forward,left,2013-07-12,£225Th.
23941,gianluca-lapadula,23.0,178,Forward - Centre-Forward,left,2013-07-01,£225Th.
23942,gianluca-lapadula,23.0,178,Forward - Centre-Forward,left,2013-06-30,£225Th.
23943,gianluca-lapadula,23.0,178,Forward - Centre-Forward,left,2013-01-08,£315Th.
23944,gianluca-lapadula,22.0,178,Forward - Centre-Forward,left,2012-07-01,£45Th.
23945,gianluca-lapadula,22.0,178,Forward - Centre-Forward,left,2012-06-30,£45Th.
23946,gianluca-lapadula,21.0,178,Forward - Centre-Forward,left,2011-07-01,£45Th.
23947,gianluca-lapadula,21.0,178,Forward - Centre-Forward,left,2011-06-30,£45Th.
23948,gianluca-lapadula,21.0,178,Forward - Centre-Forward,left,2011-01-01,£45Th.
23949,gianluca-lapadula,21.0,178,Forward - Centre-Forward,left,2010-12-01,£45Th.
23950,gianluca-lapadula,20.0,178,Forward - Centre-Forward,left,2010-07-01,£45Th.
23951,gianluca-lapadula,19.0,178,Forward - Centre-Forward,left,2009-08-01,-
23952,gianluca-lapadula,18.0,178,Forward - Centre-Forward,left,2008-07-01,-
23953,gianluca-lapadula,17.0,178,Forward - Centre-Forward,left,2007-07-01,-
23954,gianluca-lapadula,14.0,178,Forward - Centre-Forward,left,2004-07-01,-
23955,gianmarco-chironi,23.0,183,Goalkeeper,right,2020-09-26,£45Th.
23956,gianmarco-chironi,23.0,183,Goalkeeper,right,2020-07-01,£45Th.
23957,gianmarco-chironi,22.0,183,Goalkeeper,right,2019-06-30,£45Th.
23958,gianmarco-chironi,21.0,183,Goalkeeper,right,2018-08-31,£68Th.
23959,gianmarco-chironi,19.0,183,Goalkeeper,right,2016-06-30,£68Th.
23960,gianmarco-chironi,18.0,183,Goalkeeper,right,2015-07-24,£45Th.
23961,gianmarco-chironi,17.0,183,Goalkeeper,right,2014-07-01,-
23962,gianmarco-chironi,16.0,183,Goalkeeper,right,2013-07-01,-
23963,giorgio-sergio,18.0,183,Midfielder,right,2020-07-01,-
23964,giorgio-sergio,17.0,183,Midfielder,right,2019-07-01,-
23965,giorgio-sergio,16.0,183,Midfielder,right,2018-07-01,-
23966,giorgio-vergari,19.0,183,Midfielder,right,2020-07-01,-
23967,giovanni-cultraro,17.0,183,Goalkeeper,right,2020-09-01,-
23968,giovanni-cultraro,16.0,183,Goalkeeper,right,2019-07-01,-
23969,giovanni-cultraro,15.0,183,Goalkeeper,right,2018-09-25,-
23970,giovanni-cultraro,14.0,183,Goalkeeper,right,2017-07-01,-
23971,giulio-donati,30.0,178,Defender - Right-Back,right,2020-09-01,£720Th.
23972,giulio-donati,30.0,178,Defender - Right-Back,right,2019-12-16,£1.35m
23973,giulio-donati,29.0,178,Defender - Right-Back,right,2019-07-01,£1.35m
23974,giulio-donati,26.0,178,Defender - Right-Back,right,2016-01-25,£1.80m
23975,giulio-donati,23.0,178,Defender - Right-Back,right,2013-07-01,£675Th.
23976,giulio-donati,23.0,178,Defender - Right-Back,right,2013-06-30,£675Th.
23977,giulio-donati,22.0,178,Defender - Right-Back,right,2012-08-31,£765Th.
23978,giulio-donati,22.0,178,Defender - Right-Back,right,2012-06-30,£765Th.
23979,giulio-donati,21.0,178,Defender - Right-Back,right,2011-07-16,£765Th.
23980,giulio-donati,21.0,178,Defender - Right-Back,right,2011-06-30,£765Th.
23981,giulio-donati,20.0,178,Defender - Right-Back,right,2010-07-01,£90Th.
23982,giulio-donati,19.0,178,Defender - Right-Back,right,2009-07-01,-
23983,giulio-donati,18.0,178,Defender - Right-Back,right,2008-07-01,-
23984,giuseppe-massari,18.0,178,Forward - Centre-Forward,right,2020-09-17,-
23985,giuseppe-massari,17.0,178,Forward - Centre-Forward,right,2019-07-01,-
23986,ilario-monterisi,18.0,178,Defender - Centre-Back,right,2020-09-01,£68Th.
23987,ilario-monterisi,16.0,178,Defender - Centre-Back,right,2018-07-29,-
23988,jacopo-de-lorenzis,16.0,178,Defender - Centre-Back,right,2019-07-01,-
23989,jacopo-petriccione,25.0,176,Midfielder - Defensive Midfield,right,2020-10-01,£2.70m
23990,jacopo-petriccione,23.0,176,Midfielder - Defensive Midfield,right,2018-08-03,£360Th.
23991,jacopo-petriccione,22.0,176,Midfielder - Defensive Midfield,right,2017-08-31,£270Th.
23992,jacopo-petriccione,22.0,176,Midfielder - Defensive Midfield,right,2017-06-30,£270Th.
23993,jacopo-petriccione,21.0,176,Midfielder - Defensive Midfield,right,2016-07-15,£113Th.
23994,jacopo-petriccione,21.0,176,Midfielder - Defensive Midfield,right,2016-06-30,£113Th.
23995,jacopo-petriccione,20.0,176,Midfielder - Defensive Midfield,right,2015-08-26,£68Th.
23996,jacopo-petriccione,20.0,176,Midfielder - Defensive Midfield,right,2015-07-01,£68Th.
23997,jacopo-petriccione,18.0,176,Midfielder - Defensive Midfield,right,2013-07-14,£68Th.
23998,jacopo-petriccione,17.0,176,Midfielder - Defensive Midfield,right,2012-08-31,-
23999,jacopo-petriccione,17.0,176,Midfielder - Defensive Midfield,right,2012-07-01,-
24000,khouma-babacar,29.0,185,Forward - Centre-Forward,right,2022-06-30,£3.60m
24001,khouma-babacar,27.0,185,Forward - Centre-Forward,right,2020-09-03,£3.60m
24002,khouma-babacar,27.0,185,Forward - Centre-Forward,right,2020-08-31,£3.60m
24003,khouma-babacar,26.0,185,Forward - Centre-Forward,right,2019-09-02,£7.20m
24004,khouma-babacar,25.0,185,Forward - Centre-Forward,right,2018-07-01,£7.20m
24005,khouma-babacar,25.0,185,Forward - Centre-Forward,right,2018-06-30,£7.20m
24006,khouma-babacar,25.0,185,Forward - Centre-Forward,right,2018-01-31,£8.10m
24007,khouma-babacar,21.0,185,Forward - Centre-Forward,right,2014-06-30,£2.70m
24008,khouma-babacar,20.0,185,Forward - Centre-Forward,right,2013-08-09,£810Th.
24009,khouma-babacar,20.0,185,Forward - Centre-Forward,right,2013-06-30,£900Th.
24010,khouma-babacar,19.0,185,Forward - Centre-Forward,right,2012-07-11,£1.62m
24011,khouma-babacar,19.0,185,Forward - Centre-Forward,right,2012-05-09,£1.62m
24012,khouma-babacar,19.0,185,Forward - Centre-Forward,right,2012-01-31,£1.80m
24013,khouma-babacar,16.0,185,Forward - Centre-Forward,right,2009-07-01,-
24014,khouma-babacar,15.0,185,Forward - Centre-Forward,right,2008-07-01,-
24015,lorenzo-grande,17.0,185,Midfielder,right,2019-07-01,-
24016,luca-politi,18.0,185,Midfielder - Central Midfield,right,2019-06-30,-
24017,luca-politi,18.0,185,Midfielder - Central Midfield,right,2019-01-15,-
24018,luca-rossettini,34.0,187,Defender - Centre-Back,right,2019-07-12,£450Th.
24019,luca-rossettini,34.0,187,Defender - Centre-Back,right,2019-06-30,£450Th.
24020,luca-rossettini,33.0,187,Defender - Centre-Back,right,2018-08-08,£1.26m
24021,luca-rossettini,32.0,187,Defender - Centre-Back,right,2017-08-18,£2.25m
24022,luca-rossettini,31.0,187,Defender - Centre-Back,right,2016-08-16,£1.80m
24023,luca-rossettini,30.0,187,Defender - Centre-Back,right,2015-07-01,£1.80m
24024,luca-rossettini,27.0,187,Defender - Centre-Back,right,2012-07-01,£900Th.
24025,luca-rossettini,22.0,187,Defender - Centre-Back,right,2007-07-01,-
24026,luca-rossettini,19.0,187,Defender - Centre-Back,right,2004-07-01,-
24027,mamadou-moustapha-sene,18.0,179,Defender - Right-Back,right,2020-08-03,-
24028,mamadou-moustapha-sene,17.0,179,Defender - Right-Back,right,2019-07-01,-
24029,mamadou-moustapha-sene,17.0,179,Defender - Right-Back,right,2019-01-27,-
24030,mamadou-moustapha-sene,15.0,179,Defender - Right-Back,right,2017-07-01,-
24031,mamadou-moustapha-sene,14.0,179,Defender - Right-Back,right,2016-07-01,-
24032,manuel-taveri,19.0,186,Midfielder - Central Midfield,left,2021-06-30,-
24033,manuel-taveri,18.0,186,Midfielder - Central Midfield,left,2020-09-26,-
24034,manuel-taveri,17.0,186,Midfielder - Central Midfield,left,2019-07-01,-
24035,manuel-taveri,16.0,186,Midfielder - Central Midfield,left,2018-07-01,-
24036,marco-calderoni,29.0,183,Defender - Left-Back,left,2018-07-18,£405Th.
24037,marco-calderoni,28.0,183,Defender - Left-Back,left,2017-07-01,£450Th.
24038,marco-calderoni,28.0,183,Defender - Left-Back,left,2017-06-30,£450Th.
24039,marco-calderoni,27.0,183,Defender - Left-Back,left,2016-07-04,£270Th.
24040,marco-calderoni,27.0,183,Defender - Left-Back,left,2016-06-30,£270Th.
24041,marco-calderoni,26.0,183,Defender - Left-Back,left,2015-07-13,£360Th.
24042,marco-calderoni,26.0,183,Defender - Left-Back,left,2015-07-01,£360Th.
24043,marco-calderoni,24.0,183,Defender - Left-Back,left,2013-08-14,£360Th.
24044,marco-calderoni,23.0,183,Defender - Left-Back,left,2011-12-31,£405Th.
24045,marco-calderoni,22.0,183,Defender - Left-Back,left,2011-08-01,£720Th.
24046,marco-calderoni,22.0,183,Defender - Left-Back,left,2011-07-01,£720Th.
24047,marco-calderoni,22.0,183,Defender - Left-Back,left,2011-06-30,£720Th.
24048,marco-calderoni,22.0,183,Defender - Left-Back,left,2011-01-01,£720Th.
24049,marco-calderoni,21.0,183,Defender - Left-Back,left,2010-06-30,£720Th.
24050,marco-calderoni,21.0,183,Defender - Left-Back,left,2010-02-01,£720Th.
24051,marco-calderoni,18.0,183,Defender - Left-Back,left,2007-07-01,-
24052,marco-mancosu,28.0,180,Midfielder - Attacking Midfield,right,2016-07-07,£428Th.
24053,marco-mancosu,26.0,180,Midfielder - Attacking Midfield,right,2014-09-01,£405Th.
24054,marco-mancosu,24.0,180,Midfielder - Attacking Midfield,right,2012-07-25,£405Th.
24055,marco-mancosu,24.0,180,Midfielder - Attacking Midfield,right,2012-06-30,£405Th.
24056,marco-mancosu,23.0,180,Midfielder - Attacking Midfield,right,2011-08-28,£270Th.
24057,marco-mancosu,23.0,180,Midfielder - Attacking Midfield,right,2011-07-01,£270Th.
24058,marco-mancosu,22.0,180,Midfielder - Attacking Midfield,right,2010-08-11,£180Th.
24059,marco-mancosu,22.0,180,Midfielder - Attacking Midfield,right,2010-06-30,£180Th.
24060,marco-mancosu,21.0,180,Midfielder - Attacking Midfield,right,2009-07-16,£450Th.
24061,marco-mancosu,21.0,180,Midfielder - Attacking Midfield,right,2008-12-31,£450Th.
24062,marco-mancosu,20.0,180,Midfielder - Attacking Midfield,right,2008-07-01,£450Th.
24063,marco-mancosu,19.0,180,Midfielder - Attacking Midfield,right,2007-07-01,-
24064,marco-miccoli,17.0,180,Forward - Left Winger,right,2020-10-06,-
24065,massimo-schirone,17.0,188,Midfielder - Attacking Midfield,both,2020-09-01,-
24066,massimo-schirone,16.0,188,Midfielder - Attacking Midfield,both,2019-07-01,-
24067,matteo-calabrese,18.0,188,Defender,both,2020-06-30,-
24068,matteo-calabrese,18.0,188,Defender,both,2020-01-30,-
24069,matteo-valentini,19.0,179,Midfielder - Defensive Midfield,both,2015-07-01,-
24070,matteo-valentini,17.0,179,Midfielder - Defensive Midfield,both,2013-07-01,-
24071,mattia-miccoli,18.0,179,Defender - Right-Back,both,2020-10-17,-
24072,mattia-miccoli,18.0,179,Defender - Right-Back,both,2020-09-18,-
24073,mattia-miccoli,17.0,179,Defender - Right-Back,both,2019-07-01,-
24074,mauro-vigorito,28.0,187,Goalkeeper,right,2018-07-31,£450Th.
24075,mauro-vigorito,27.0,187,Goalkeeper,right,2017-08-04,£270Th.
24076,mauro-vigorito,24.0,187,Goalkeeper,right,2014-08-28,£225Th.
24077,mauro-vigorito,23.0,187,Goalkeeper,right,2013-07-18,£225Th.
24078,mauro-vigorito,23.0,187,Goalkeeper,right,2013-07-01,£225Th.
24079,mauro-vigorito,22.0,187,Goalkeeper,right,2012-07-16,£68Th.
24080,mauro-vigorito,22.0,187,Goalkeeper,right,2012-06-30,£68Th.
24081,mauro-vigorito,22.0,187,Goalkeeper,right,2012-01-31,£90Th.
24082,mauro-vigorito,21.0,187,Goalkeeper,right,2011-07-01,£270Th.
24083,mauro-vigorito,20.0,187,Goalkeeper,right,2010-08-01,£270Th.
24084,mauro-vigorito,19.0,187,Goalkeeper,right,2009-07-01,£45Th.
24085,michele-laraspata,20.0,187,Defender - Left-Back,right,2021-06-30,£23Th.
24086,michele-laraspata,19.0,187,Defender - Left-Back,right,2020-10-01,£23Th.
24087,michele-laraspata,19.0,187,Defender - Left-Back,right,2020-06-30,£23Th.
24088,michele-laraspata,19.0,187,Defender - Left-Back,right,2020-01-31,-
24089,michele-laraspata,19.0,187,Defender - Left-Back,right,2020-01-30,-
24090,michele-laraspata,17.0,187,Defender - Left-Back,right,2018-07-01,-
24091,nehuen-paz,27.0,191,Defender - Centre-Back,left,2020-08-31,£450Th.
24092,nehuen-paz,27.0,191,Defender - Centre-Back,left,2020-01-31,£360Th.
24093,nehuen-paz,25.0,191,Defender - Centre-Back,left,2018-06-30,£630Th.
24094,nehuen-paz,25.0,191,Defender - Centre-Back,left,2018-02-03,£1.26m
24095,nehuen-paz,25.0,191,Defender - Centre-Back,left,2018-01-30,£1.26m
24096,nehuen-paz,22.0,191,Defender - Centre-Back,left,2015-01-10,£45Th.
24097,nehuen-paz,20.0,191,Defender - Centre-Back,left,2013-07-01,-
24098,niccolo-mele,19.0,194,Defender - Centre-Back,left,2020-09-28,£23Th.
24099,nicola-lamacchia,18.0,194,Forward - Centre-Forward,left,2020-09-16,-
24100,nicola-lamacchia,17.0,194,Forward - Centre-Forward,left,2019-07-01,-
24101,nicola-semeraro,18.0,194,Defender - Centre-Back,left,2020-09-01,-
24102,nicola-semeraro,17.0,194,Defender - Centre-Back,left,2019-07-01,-
24103,nicolo-capodieci,16.0,194,Forward,left,2020-08-03,-
24104,panagiotis-tachtsidis,28.0,191,Midfielder - Defensive Midfield,left,2019-07-01,£1.08m
24105,panagiotis-tachtsidis,28.0,191,Midfielder - Defensive Midfield,left,2019-06-30,£1.08m
24106,panagiotis-tachtsidis,28.0,191,Midfielder - Defensive Midfield,left,2019-01-03,£1.35m
24107,panagiotis-tachtsidis,27.0,191,Midfielder - Defensive Midfield,left,2018-09-05,£1.35m
24108,panagiotis-tachtsidis,26.0,191,Midfielder - Defensive Midfield,left,2017-07-01,£1.80m
24109,panagiotis-tachtsidis,26.0,191,Midfielder - Defensive Midfield,left,2017-06-30,£1.80m
24110,panagiotis-tachtsidis,25.0,191,Midfielder - Defensive Midfield,left,2016-08-31,£1.98m
24111,panagiotis-tachtsidis,25.0,191,Midfielder - Defensive Midfield,left,2016-08-05,£1.98m
24112,panagiotis-tachtsidis,24.0,191,Midfielder - Defensive Midfield,left,2015-06-30,£2.70m
24113,panagiotis-tachtsidis,23.0,191,Midfielder - Defensive Midfield,left,2014-07-18,£2.25m
24114,panagiotis-tachtsidis,23.0,191,Midfielder - Defensive Midfield,left,2014-07-01,£2.70m
24115,panagiotis-tachtsidis,23.0,191,Midfielder - Defensive Midfield,left,2014-06-30,£2.70m
24116,panagiotis-tachtsidis,23.0,191,Midfielder - Defensive Midfield,left,2014-01-08,£2.70m
24117,panagiotis-tachtsidis,22.0,191,Midfielder - Defensive Midfield,left,2013-07-19,£2.97m
24118,panagiotis-tachtsidis,22.0,191,Midfielder - Defensive Midfield,left,2013-07-01,£2.97m
24119,panagiotis-tachtsidis,21.0,191,Midfielder - Defensive Midfield,left,2012-07-19,£1.80m
24120,panagiotis-tachtsidis,21.0,191,Midfielder - Defensive Midfield,left,2012-06-30,£1.80m
24121,panagiotis-tachtsidis,20.0,191,Midfielder - Defensive Midfield,left,2011-07-01,£315Th.
24122,panagiotis-tachtsidis,20.0,191,Midfielder - Defensive Midfield,left,2011-06-30,£315Th.
24123,panagiotis-tachtsidis,20.0,191,Midfielder - Defensive Midfield,left,2011-01-01,£900Th.
24124,panagiotis-tachtsidis,20.0,191,Midfielder - Defensive Midfield,left,2010-12-31,£900Th.
24125,panagiotis-tachtsidis,19.0,191,Midfielder - Defensive Midfield,left,2010-08-07,£900Th.
24126,panagiotis-tachtsidis,19.0,191,Midfielder - Defensive Midfield,left,2010-07-01,£900Th.
24127,panagiotis-tachtsidis,17.0,191,Midfielder - Defensive Midfield,left,2008-01-01,£225Th.
24128,paolo-bianco,38.0,184,Defender - Centre-Back,right,2015-07-01,-
24129,paolo-bianco,33.0,184,Defender - Centre-Back,right,2010-07-19,£630Th.
24130,paolo-bianco,32.0,184,Defender - Centre-Back,right,2009-07-01,£1.53m
24131,paolo-bianco,30.0,184,Defender - Centre-Back,right,2007-07-01,£1.26m
24132,paolo-bianco,30.0,184,Defender - Centre-Back,right,2007-06-30,£1.26m
24133,paolo-bianco,29.0,184,Defender - Centre-Back,right,2006-08-01,£180Th.
24134,paolo-bianco,27.0,184,Defender - Centre-Back,right,2004-07-01,-
24135,paolo-bianco,22.0,184,Defender - Centre-Back,right,1999-07-01,-
24136,paolo-bianco,17.0,184,Defender - Centre-Back,right,1994-07-01,-
24137,pasqualino-ortisi,18.0,182,Midfielder - Attacking Midfield,right,2020-09-01,-
24138,pasqualino-ortisi,17.0,182,Midfielder - Attacking Midfield,right,2019-07-01,-
24139,riccardo-saponara,28.0,184,Midfielder - Attacking Midfield,right,2020-08-31,£2.25m
24140,riccardo-saponara,28.0,184,Midfielder - Attacking Midfield,right,2020-08-30,£2.25m
24141,riccardo-saponara,28.0,184,Midfielder - Attacking Midfield,right,2020-01-22,£2.70m
24142,riccardo-saponara,27.0,184,Midfielder - Attacking Midfield,right,2019-08-07,£7.65m
24143,riccardo-saponara,27.0,184,Midfielder - Attacking Midfield,right,2019-06-30,£7.65m
24144,riccardo-saponara,26.0,184,Midfielder - Attacking Midfield,right,2018-08-17,£8.10m
24145,riccardo-saponara,26.0,184,Midfielder - Attacking Midfield,right,2018-07-01,£8.10m
24146,riccardo-saponara,26.0,184,Midfielder - Attacking Midfield,right,2018-06-30,£8.10m
24147,riccardo-saponara,25.0,184,Midfielder - Attacking Midfield,right,2017-01-28,£10.80m
24148,riccardo-saponara,23.0,184,Midfielder - Attacking Midfield,right,2015-07-01,£7.20m
24149,riccardo-saponara,23.0,184,Midfielder - Attacking Midfield,right,2015-06-30,£2.70m
24150,riccardo-saponara,23.0,184,Midfielder - Attacking Midfield,right,2015-01-16,£2.70m
24151,riccardo-saponara,21.0,184,Midfielder - Attacking Midfield,right,2013-07-01,£6.30m
24152,riccardo-saponara,18.0,184,Midfielder - Attacking Midfield,right,2010-07-01,£45Th.
24153,riccardo-saponara,17.0,184,Midfielder - Attacking Midfield,right,2009-01-01,-
24154,riccardo-saponara,16.0,184,Midfielder - Attacking Midfield,right,2008-07-01,-
24155,roberto-palazzo,17.0,184,Defender - Centre-Back,right,2020-09-18,-
24156,roberto-palazzo,16.0,184,Defender - Centre-Back,right,2019-07-01,-
24157,roberto-palazzo,16.0,184,Defender - Centre-Back,right,2019-06-30,-
24158,roberto-palazzo,15.0,184,Defender - Centre-Back,right,2018-07-01,-
24159,salvatore-rimoli,19.0,172,Forward - Left Winger,left,2020-10-05,£90Th.
24160,salvatore-rimoli,18.0,172,Forward - Left Winger,left,2019-08-02,-
